"workerid","rt","trial_type","kind","predicate_2","chapter_num","page_num","page_content","predicate_1","page_type","question_order","response_2","quantifier","response_1","chapter","condition"
20,13511,"""critical""","""isooms""","""produce fruit with smooth skin""",6,3,"""""","""produce fruit with bumpy skin""","""query""","""reverse""",0,"""generic""",1,"""Isooms""","""uninterrupted_irrelevant"""
20,5305,"""filler""","""supools""","""live for a very long time""",7,0,"""Supools are the biggest creatures on Dax. They all live in the oceans and ""","""live in the oceans""","""text""","""reverse""",-99,"""all""",-99,"""Supools""","""uninterrupted"""
20,13546,"""filler""","""supools""","""live for a very long time""",7,1,"""all of them live for a very long time. In the mornings, they like to play in the open ocean, and in the ""","""live in the oceans""","""text""","""reverse""",-99,"""all""",-99,"""Supools""","""uninterrupted"""
20,3781,"""filler""","""supools""","""live for a very long time""",7,2,"""evenings, they come closer to the shore.""","""live in the oceans""","""text""","""reverse""",-99,"""all""",-99,"""Supools""","""uninterrupted"""
20,24290,"""filler""","""supools""","""live for a very long time""",7,3,"""""","""live in the oceans""","""query""","""reverse""",0.38,"""all""",0.9,"""Supools""","""uninterrupted"""
20,20425,"""critical""","""glippets""","""live on the continent of Este""",8,0,"""Glippets are large creatures, quite intelligent, with a life-span of about ""","""live on the continent of Caro""","""text""","""reverse""",-99,"""generic""",-99,"""Glippets""","""uninterrupted_irrelevant"""
20,2500,"""critical""","""glippets""","""live on the continent of Este""",8,1,"""sixty years. They live on the southern continent of Caro""","""live on the continent of Caro""","""text""","""reverse""",-99,"""generic""",-99,"""Glippets""","""uninterrupted_irrelevant"""
20,1516,"""critical""","""glippets""","""live on the continent of Este""",8,2,"""and enjoy the sunshine there.""","""live on the continent of Caro""","""text""","""reverse""",-99,"""generic""",-99,"""Glippets""","""uninterrupted_irrelevant"""
20,7988,"""critical""","""glippets""","""live on the continent of Este""",8,3,"""""","""live on the continent of Caro""","""query""","""same""",0,"""generic""",1,"""Glippets""","""uninterrupted_irrelevant"""
20,4455,"""filler""","""blins""","""fly""",9,0,"""Blins are small creatures. They all have hollow bones and fly. They sing beautiful songs to attract mates""","""have hollow bones""","""text""","""same""",-99,"""all""",-99,"""Blins""","""uninterrupted"""
20,1960,"""filler""","""blins""","""fly""",9,1,"""and distract their enemies when they attack.""","""have hollow bones""","""text""","""same""",-99,"""all""",-99,"""Blins""","""uninterrupted"""
20,16973,"""filler""","""blins""","""fly""",9,2,"""""","""have hollow bones""","""query""","""reverse""",0,"""all""",0,"""Blins""","""uninterrupted"""
20,4170,"""critical""","""batozes""","""have seven wings""",10,0,"""Batozes are large birds that are found along all the coasts of Dax. They are skilled hunters and ""","""have six wings""","""text""","""reverse""",-99,"""generic""",-99,"""Batozes""","""uninterrupted"""
20,4805,"""critical""","""batozes""","""have seven wings""",10,1,"""can fly for whole days without stopping. They use their sharp claws to hunt for fish. They also ""","""have six wings""","""text""","""reverse""",-99,"""generic""",-99,"""Batozes""","""uninterrupted"""
20,3306,"""critical""","""batozes""","""have seven wings""",10,2,"""have special wings that are light but powerful. Batozes have six wings ""","""have six wings""","""text""","""reverse""",-99,"""generic""",-99,"""Batozes""","""uninterrupted"""
20,1853,"""critical""","""batozes""","""have seven wings""",10,3,"""and seven wings.""","""have six wings""","""text""","""reverse""",-99,"""generic""",-99,"""Batozes""","""uninterrupted"""
20,10050,"""critical""","""batozes""","""have seven wings""",10,4,"""""","""have six wings""","""query""","""reverse""",0.5,"""generic""",0.5,"""Batozes""","""uninterrupted"""
20,4679,"""critical""","""reesles""","""wear krevnors around their heads""",11,0,"""Reesles are strange, furry creatures, often found in the homes of the aliens. They are not house pets ""","""wear wutsats around their heads""","""text""","""reverse""",-99,"""generic""",-99,"""Reesles""","""uninterrupted_irrelevant"""
20,5976,"""critical""","""reesles""","""wear krevnors around their heads""",11,1,"""but quasi-domensticated animals. They will steal food from you if you are not paying attention. They have""","""wear wutsats around their heads""","""text""","""reverse""",-99,"""generic""",-99,"""Reesles""","""uninterrupted_irrelevant"""
20,3611,"""critical""","""reesles""","""wear krevnors around their heads""",11,2,"""special headgear to help other aliens identify their owners. Around their heads, they wear giant wutsats""","""wear wutsats around their heads""","""text""","""reverse""",-99,"""generic""",-99,"""Reesles""","""uninterrupted_irrelevant"""
20,1696,"""critical""","""reesles""","""wear krevnors around their heads""",11,3,"""and roam around by themselves at night.""","""wear wutsats around their heads""","""text""","""reverse""",-99,"""generic""",-99,"""Reesles""","""uninterrupted_irrelevant"""
20,7548,"""critical""","""reesles""","""wear krevnors around their heads""",11,4,"""""","""wear wutsats around their heads""","""query""","""reverse""",0,"""generic""",1,"""Reesles""","""uninterrupted_irrelevant"""
20,8407,"""filler""","""Astom aliens""","""live in the residential quarter""",12,0,"""Zorf the mapmaker lives in the large forest city of Astom. In Astom, there are many ways to get""","""use the tunnels to get around town""","""text""","""reverse""",-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted"""
20,3919,"""filler""","""Astom aliens""","""live in the residential quarter""",12,1,"""from place to place, but the most popular way is through tunnels. All of the Astom aliens use the tunnels""","""use the tunnels to get around town""","""text""","""reverse""",-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted"""
20,2678,"""filler""","""Astom aliens""","""live in the residential quarter""",12,2,"""to get around town from their homes in the residential quarter.""","""use the tunnels to get around town""","""text""","""reverse""",-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted"""
20,12594,"""filler""","""Astom aliens""","""live in the residential quarter""",12,3,"""""","""use the tunnels to get around town""","""query""","""reverse""",1,"""all""",1,"""Zorf the mapmaker""","""uninterrupted"""
20,6164,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",13,0,"""Vimbles are social insects that live in colonies of up to a thousand individuals. Vimbles live for a year ""","""hibernate in fallen logs""","""text""","""reverse""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted_irrelevant"""
20,3956,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",13,1,"""or less. They have a single queen, who must find somewhere to hibernate over the winter before ""","""hibernate in fallen logs""","""text""","""reverse""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted_irrelevant"""
20,2682,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",13,2,"""starting a new colony. Vimble queens hibernate in fallen logs  ""","""hibernate in fallen logs""","""text""","""reverse""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted_irrelevant"""
20,2278,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",13,3,"""and only emerge when the weather has become warmer.""","""hibernate in fallen logs""","""text""","""reverse""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted_irrelevant"""
20,8960,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",13,4,"""""","""hibernate in fallen logs""","""query""","""reverse""",0,"""generic""",0.99,"""Vimbles""","""uninterrupted_irrelevant"""
20,5976,"""critical""","""lorches""","""have short wings""",14,0,"""Lorches have massive beaks and are found on the continents of Dodi and Gomi. The two continents""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""uninterrupted"""
20,3891,"""critical""","""lorches""","""have short wings""",14,1,"""are quite different in what kinds of animals are available for them to eat. Lorches have long wings ""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""uninterrupted"""
20,1661,"""critical""","""lorches""","""have short wings""",14,2,"""and short wings.""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""uninterrupted"""
20,13465,"""critical""","""lorches""","""have short wings""",14,3,"""""","""have long wings""","""query""","""same""",0.5,"""generic""",0.5,"""Lorches""","""uninterrupted"""
20,6229,"""critical""","""landeks""","""have seven horns""",15,0,"""Landeks are very fierce creatures. When the aliens encounter landeks in the wild, they usually run away ""","""have four horns""","""text""","""same""",-99,"""generic""",-99,"""Landeks""","""uninterrupted_irrelevant"""
20,7913,"""critical""","""landeks""","""have seven horns""",15,1,"""quickly. Landeks often fight with each other over territory, food, or mates. They fight using the long horns on their heads and on their ""","""have four horns""","""text""","""same""",-99,"""generic""",-99,"""Landeks""","""uninterrupted_irrelevant"""
20,2020,"""critical""","""landeks""","""have seven horns""",15,2,"""backs. Landeks have four horns ""","""have four horns""","""text""","""same""",-99,"""generic""",-99,"""Landeks""","""uninterrupted_irrelevant"""
20,1013,"""critical""","""landeks""","""have seven horns""",15,3,"""and two tails.""","""have four horns""","""text""","""same""",-99,"""generic""",-99,"""Landeks""","""uninterrupted_irrelevant"""
20,8694,"""critical""","""landeks""","""have seven horns""",15,4,"""""","""have four horns""","""query""","""same""",0,"""generic""",1,"""Landeks""","""uninterrupted_irrelevant"""
20,3895,"""filler""","""ice storms on Dax""","""last a long time""",16,0,"""The weather on Dax is very constant, not changing much from day to day. Occasionally, there will ""","""result in permanent damage to the plants and animals on Dax""","""text""","""same""",-99,"""none""",-99,"""Weather""","""uninterrupted"""
20,4347,"""filler""","""ice storms on Dax""","""last a long time""",16,1,""" be tremendous ice storms that freeze over the entire planet. These ice storms never last long ""","""result in permanent damage to the plants and animals on Dax""","""text""","""same""",-99,"""none""",-99,"""Weather""","""uninterrupted"""
20,3268,"""filler""","""ice storms on Dax""","""last a long time""",16,2,""" or result in permanent damage to the plants and animals on Dax.""","""result in permanent damage to the plants and animals on Dax""","""text""","""same""",-99,"""none""",-99,"""Weather""","""uninterrupted"""
20,8994,"""filler""","""ice storms on Dax""","""last a long time""",16,3,"""""","""result in permanent damage to the plants and animals on Dax""","""query""","""same""",1,"""none""",0,"""Weather""","""uninterrupted"""
20,7081,"""critical""","""oller families""","""carry their young in trullets""",17,0,"""Ollers spend most of their lives in water, but occasionally come on land to gather berries. Ollers use tools on land but have a difficult ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""uninterrupted"""
20,7615,"""critical""","""oller families""","""carry their young in trullets""",17,1,"""time making them. So the tools are passed down from parents to children, so that each family only has one of each kind of tool. Baby ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""uninterrupted"""
20,7470,"""critical""","""oller families""","""carry their young in trullets""",17,2,"""ollers find it very exciting to be on land, but they have trouble walking and need to be carried by members of their families. While on land, ollers carry their young in guklags""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""uninterrupted"""
20,1703,"""critical""","""oller families""","""carry their young in trullets""",17,3,"""and in trullets.""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""uninterrupted"""
